Chrom	Midpoint	Scan1	Scan2	Scan3
8	14821	2.91548169	0	1.20616778
8	14822	2.034789288	0	2.091033408
8	14823	1.913878915	0	1.942521847
8	14824	1.240913953	0.8152	1.671724544
8	14825	2.15927863	2.0897	2.10924103
8	14826	2.744301345	1.1677	0.923994005
8	14827	0.647367511	0.2961	0.825860671
8	14828	2.830339087	0.3599	1.271865722
8	14829	2.787384795	0	1.012462139
8	14830	0.728252197	0	2.901745539
8	14831	2.508909251	0	0.716719098
8	14832	2.517013701	1.6597	1.6810197
8	14833	1.611841186	0.0571	0.981843568
8	14834	1.279598877	0	2.090092303
8	14835	0.402551845	0	2.648163401
8	14836	1.392816981	0	0.179949851
8	14837	2.654561239	0	0.032770479
8	14838	1.101737661	0	2.499518143
8	14839	0.479609694	0.3455	0.163661251
8	14840	1.578248108	0.1964	0.977285026
8	14841	2.575472274	0.1077	1.590267934
8	14842	1.550885957	0.0465	0.551508571
8	14843	1.104590407	0.1239	0.69169267
8	14844	2.658036947	0.3599	2.987580627
8	14845	0.297201127	0.3899	1.491399718
8	14846	2.720978788	0.2885	2.603483046
8	14847	0.039148067	0.783	2.743706674
8	14848	1.365910519	1.7817	2.439825568
8	14849	2.511411792	1.6965	2.157773487
8	14850	0.599416054	1.5388	0.334447951
8	14851	0.405686046	1.3886	0.568659207
8	14852	1.962211576	0.9501	0.493573004
8	14853	0.037006598	0.6208	2.96707301
8	14854	0.800499445	0.3725	0.005996932
8	14855	0.700896035	0.1806	0.750741792
8	14856	1.195626229	0.0327	0.27989941
8	14857	1.454447696	0	2.391242479
8	14858	0.629963453	0	2.547907334
8	14859	0.491435806	0	1.209707451
8	14860	0.287210166	0	0.74292678
8	14861	1.963769587	5.00E-04	0.914461854
8	14862	2.62846861	0.0076	0.331972701
8	14863	1.103893493	0.0357	2.120507501
8	14864	2.724783689	0.1023	0.862602266
8	14865	2.314655729	0.2199	1.954588441
8	14866	2.417248152	0.3408	2.229857046
8	14867	1.338397059	0.3455	2.941550571
8	14868	2.111243669	0.1226	0.645449593
8	14869	2.819068749	0	2.630022064
8	14870	2.341150392	0	0.374711197
8	14871	0.171654424	0	2.176553344
8	14872	0.433658871	0	2.965260395
8	14873	0.157040669	0	1.411203305
8	14874	0.018667468	0	1.010228298
8	14875	1.101896766	1.7628	1.569331694
8	14876	0.514709178	1.9904	0.911337701
8	14877	2.18515805	2.9201	0.654687178
8	14878	2.324431698	4.556	0.53346987
8	14879	1.394277228	4.622	0.003185678
8	14880	0.180548739	3.7766	2.511657491
8	14881	0.769297449	3.1024	0.992773946
8	14882	0.250207858	2.5509	1.372495508
8	14883	1.810601939	2.0277	2.783261701
8	14884	0.095252963	1.1285	0.388966776
8	14885	0.601635016	0.0108	1.806281846
8	14886	0.559845079	0	0.77181266
8	14887	0.942348814	0	2.145793201
8	14888	2.90983914	0	2.606810681
8	14889	1.488176101	0.5494	1.980253317
8	14890	0.830059526	0	2.887626129
8	14891	0.298040423	0	0.556393725
8	14892	2.449353298	0	2.774699396
8	14893	1.872587924	0	0.866842114
8	14894	0.153709927	0	1.68339041
8	14895	2.412226845	0.6889	0.596284273
8	14896	2.736521456	0	1.140737372
8	14897	2.44406258	0	0.705033702
8	14898	1.34888182	1.1877	1.062476255
8	14899	2.560118745	1.0198	2.395399751
8	14900	0.418594214	1.1086	0.843894558
8	14901	0.140051129	1.042	0.91520594
8	14902	0.182564309	0.7602	2.713686665
8	14903	2.737022545	1.7173	2.656158956
8	14904	1.363539639	0.9118	1.140488117
8	14905	1.707344943	0.809	2.065129312
8	14906	2.203835409	0.8681	2.441749371
8	14907	1.275599554	1.2319	1.457645292
8	14908	1.395148916	1.5117	2.151360826
8	14909	2.39656685	0.3455	0.038861546
8	14910	1.758146622	1.6591	2.691638825
8	14911	0.960710772	2.1095	2.543783901
8	14912	1.192355884	2.4217	1.651323283
8	14913	0.545926629	2.7588	2.595957955
8	14914	2.247899154	3.1007	2.899624909
8	14915	0.644263031	3.4142	2.928644027
8	14916	2.680278496	3.6318	0.052744667
8	14917	0.608545195	3.7098	1.874776337
8	14918	2.107212782	3.5586	0.464249909
8	14919	1.142419323	3.0344	0.005732197
8	14920	2.578098632	1.8208	1.759141877
8	14921	2.623870684	1.7735	2.687176897
8	14922	1.874738854	0.3599	1.706926275
8	14923	2.402621024	2.937	2.536950435
8	14924	2.382770246	3.4759	0.64159732
8	14925	0.396547961	2.9976	2.854757538
8	14926	2.810102701	2.9376	1.290160982
8	14927	2.257193645	2.3518	0.942644069
8	14928	0.081317772	0.9076	2.270845138
8	14929	0.262923106	0	0.290759444
8	14930	0.057849215	0	2.631839293
8	14931	2.505362326	0.2561	1.083344397
8	14932	2.574549132	0.1469	2.501227708
8	14933	0.101401088	0.1959	2.738401655
8	14934	1.855913051	0	2.946527614
8	14935	0.082457733	0.1987	0.646218811
8	14936	2.297606301	0.3149	1.800770454
8	14937	0.96413623	0.3638	1.974568596
8	14938	1.974380026	0.5631	1.307389512
8	14939	2.888508426	0.4473	2.515640846
8	14940	0.575350601	0.449	0.207693265
8	14941	2.900676009	0.4124	1.60291695
8	14942	0.433301561	0.6114	0.949621981
8	14943	0.336556774	0.8933	0.367634869
8	14944	2.467951975	1.2489	0.162589454
8	14945	2.172398893	0.8913	2.441039004
8	14946	1.055194344	0.6304	1.19957703
8	14947	0.029326678	0.6908	2.509178204
8	14948	1.877180392	0.5109	0.137420122
8	14949	2.288738464	0	0.509668448
8	14950	2.050314594	0	0.022739935
8	14951	1.97409901	0	0.467845653
8	14952	1.141338287	0	2.260665725
8	14953	0.212400544	0	1.219264796
8	14954	2.609550361	0	0.807508429
8	14955	1.469165987	0	0.156506588
8	14956	2.935332767	0	0.140366324
8	14957	1.401887346	0	1.264163299
8	14958	2.064845751	0	1.928117768
8	14959	0.518897043	0	2.837688888
8	14960	2.997507187	0	2.733301021
8	14961	2.880078705	0.3037	0.499586364
8	14962	2.993683917	0.8124	2.152615839
8	14963	0.802410864	0.9585	1.439561224
8	14964	2.307414807	1.453	0.793101526
8	14965	0.301372776	1.8874	1.313570705
8	14966	1.817483008	2.1662	1.820567583
8	14967	2.429199613	2.194	0.038035967
8	14968	1.764932676	1.6408	1.311378432
8	14969	2.566635522	0.3599	0.847805816
8	14970	2.292680524	1.8475	1.91107768
8	14971	0.880040733	3.077	1.41890126
8	14972	0.654158348	5.4157	1.011467347
8	14973	2.473867215	5.0996	0.503747346
8	14974	0.531237208	8.3799	1.611113097
8	14975	2.297272362	9.3925	2.357501705
8	14976	1.14530996	9.6468	2.429048587
8	14977	1.906731195	9.232	0.82379681
8	14978	0.05565967	10.6341	0.338063561
8	14979	1.011667198	10.0382	2.85864869
8	14980	0.490187823	7.2816	1.155366041
8	14981	2.969503917	7.8529	0.508908604
8	14982	2.807463051	6.9742	2.847782298
8	14983	2.285526258	7.8314	0.766664371
8	14984	0.497262937	8.1079	2.345315263
8	14985	0.293882598	7.8502	0.743965831
8	14986	2.379141488	7.0536	1.04117205
8	14987	0.792210913	5.5516	0.464156356
8	14988	1.590359724	3.8135	1.225496415
8	14989	2.204475801	1.9685	2.764221764
8	14990	0.845829513	1.8138	1.051243454
8	14991	2.772479499	1.6145	2.260120993
8	14992	1.907015232	1.165	2.732662488
8	14993	2.092552306	0	0.761422608
8	14994	1.280867208	0	1.277807107
8	14995	2.874602642	0	0.004508425
8	14996	1.785863029	0	1.733394079
8	14997	0.456020641	0.2326	1.735073033
8	14998	1.098777933	0.0964	1.328902534
8	14999	0.183754091	0.3419	2.168405734
8	15000	2.27453695	0	0.92994725
8	15001	2.830910775	0.0757	0.956690813
8	15002	0.868069865	2.0241	0.169106276
8	15003	0.833281824	0	2.28830001
8	15004	0.073161429	0	1.563461256
8	15005	2.655858102	0	1.365172407
8	15006	1.896139151	0	0.483424502
8	15007	1.783280831	1.6156	0.220584631
8	15008	0.748830481	0.9073	2.55103787
8	15009	2.761028261	0.1938	1.915872939
8	15010	0.117586342	0.0361	0.2872491
8	15011	0.395815484	0.2089	1.502947043
8	15012	0.98083075	0.3464	1.725273167
8	15013	2.55693905	0.3599	1.368943268
8	15014	0.543064263	0.4444	1.142658232
8	15015	2.470986859	0.331	2.129172332
8	15016	0.539521339	0.7077	1.489607554
8	15017	0.635236489	1.1667	1.187599464
8	15018	0.445957766	1.4976	0.327965779
8	15019	0.965142144	0.9896	0.403988683
8	15020	2.825878805	2.1122	2.066695023
8	15021	2.146714744	2.3038	0.488508461
8	15022	1.488695841	2.3738	0.988608159
8	15023	1.108507949	2.295	1.234191679
8	15024	0.532312051	2.1279	2.490467759
8	15025	1.00382833	1.8945	1.42962143
8	15026	1.148128641	1.6145	2.543130461
8	15027	2.234521628	1.3091	1.951014022
8	15028	2.534202517	0.9929	1.852132303
8	15029	0.99402458	0.692	1.959479229
8	15030	2.988433068	0.4351	1.116931342
8	15031	2.369763664	0.2578	1.694383816
8	15032	1.901602837	0.2339	2.175576238
8	15033	2.947977902	0.2361	0.944429325
8	15034	0.508209476	0.2516	2.204831652
8	15035	2.802941748	0.2708	1.872392463
8	15036	0.687615111	0.2801	2.382574846
8	15037	1.73351645	0.2812	1.207466017
8	15038	1.367743013	0.2412	0.098805625
8	15039	0.304683681	0.5393	1.847593669
8	15040	0.676492807	0	1.289229205
8	15041	2.800623441	0	2.657753326
8	15042	0.317871719	0.8564	0.422654596
8	15043	1.841598547	0.895	2.223532536
8	15044	2.811917994	2.364	2.806769789
8	15045	1.795102788	0	2.823068403
8	15046	2.75515404	0	2.889091321
8	15047	0.544459307	1.8244	0.607923196
8	15048	1.399469683	0.6728	1.793112449
8	15049	2.347679642	2.9547	2.600672889
8	15050	0.799088915	1.3761	0.941614255
8	15051	0.617547494	3.2731	0.095875912
8	15052	0.164408993	2.0836	1.554831828
8	15053	1.607832396	0.6327	2.576853864
8	15054	1.633113025	2.8108	1.636178625
8	15055	1.451590982	0.739	1.416061348
8	15056	1.477420581	3.5248	1.397935822
8	15057	0.644981673	3.6477	1.887138788
8	15058	1.318382384	3.0994	2.718836734
8	15059	2.506064449	1.7983	1.336196799
8	15060	2.955651667	0.1989	0.753262856
8	15061	0.876504004	0.3506	1.568620108
8	15062	0.056514152	0.1028	1.449722535
8	15063	2.98989196	1.5506	0.758733442
8	15064	0.683055389	2.6199	2.536971462
8	15065	2.293163467	1.3922	0.424497805
8	15066	0.554351156	1.2941	1.115216897
8	15067	1.180852651	2.1121	2.924009673
8	15068	2.954223282	0	2.586564738
8	15069	0.140053964	3.6624	2.817379458
8	15070	1.906848372	4.468	2.085206281
8	15071	2.277981578	5.4568	2.613450371
8	15072	0.466620341	5.6012	0.566263022
8	15073	2.237349578	4.7004	2.616416944
8	15074	0.966346409	4.0811	1.206122636
8	15075	1.917710245	3.7578	1.001806463
8	15076	2.226841856	4.7362	2.280487635
8	15077	0.953092917	7.1291	2.381477926
8	15078	2.902721584	4.2058	1.722390254
8	15079	1.281942924	5.8219	2.606344036
8	15080	1.152076426	4.6968	2.901840683
8	15081	0.016584209	4.0406	1.477844349
8	15082	0.01706289	3.3492	1.777680266
8	15083	1.18190853	1.9569	2.921570894
8	15084	2.073789324	0	1.873121942
8	15085	1.873991891	0	0.996497918
8	15086	0.62595202	0.2201	1.81811382
8	15087	1.167235438	0.2912	1.112014686
8	15088	0.554364479	0.1171	2.781526708
8	15089	1.823543314	0	2.611097785
8	15090	1.805512111	0	2.017175568
8	15091	0.710176111	0.6434	0.937746895
8	15092	1.908821997	0.21	2.252902472
8	15093	0.546735681	1.0336	1.510738437
8	15094	1.833394819	2.1219	1.345582802
8	15095	1.582496275	5.7403	2.602047944
8	15096	1.896846989	6.5638	0.344012936
8	15097	1.374492394	4.7123	2.43785262
8	15098	0.077290977	0.9461	2.462918105
8	15099	0.374134591	0.8417	1.613801563
8	15100	2.613770203	0.0517	1.933391095
8	15101	0.351639832	0.0303	0.82331539
8	15102	0.314116622	0.7289	0.011180461
8	15103	1.738192728	1.0789	1.494796331
8	15104	1.352489579	0	2.866783449
8	15105	0.74906531	5.5228	2.620943731
8	15106	1.330277384	8.5838	0.157178178
8	15107	1.896093765	9.4612	2.655463804
8	15108	1.838560693	7.3684	1.583319668
8	15109	2.035820762	4.1206	2.274687295
8	15110	0.255894346	6.8097	0.239461184
8	15111	0.990171824	12.355	0.463274438
8	15112	0.123298037	13.6799	1.188986419
8	15113	2.727658712	9.5542	1.223285642
8	15114	2.82932868	8.4059	1.180144907
8	15115	0.701138495	2.6407	2.007540747
8	15116	0.128621255	1.7528	2.776450925
8	15117	0.326923064	0	0.147955865
8	15118	0.12554671	0.4437	2.915685944
8	15119	0.884360602	0.3502	0.624231078
8	15120	0.94507593	1.8451	1.756722565
8	15121	2.490728989	3.761	0.849627332
8	15122	1.628533877	1.9675	1.717822462
8	15123	1.190738645	0	1.065013884
8	15124	0.753574955	5.4754	0.892021648
8	15125	0.170590001	2.9204	0.093167394
8	15126	0.728331654	2.7787	2.181285224
8	15127	1.18153312	8.5002	0.465912613
8	15128	0.727265542	10.8386	2.723027949
8	15129	0.95891136	10.4851	1.804113144
8	15130	2.767060918	10.5478	1.565240434
8	15131	2.950700844	9.6293	2.94001125
8	15132	2.790829075	7.035	0.54260325
8	15133	2.714440463	0.5173	1.313632649
8	15134	2.680432255	1.1788	2.138925413
8	15135	1.129870738	1.5865	1.169800179
8	15136	0.4272443	1.2405	0.80025971
8	15137	2.943857564	0.2261	1.575213731
8	15138	2.156481904	0	2.79791629
8	15139	2.760846419	0	2.391630257
8	15140	1.344279264	0	2.501948165
8	15141	2.046555792	0.317	2.261033987
8	15142	0.916688212	0.3264	0.304475299
8	15143	1.130425246	0.595	0.856880296
8	15144	1.357884686	0.4286	0.182913843
8	15145	0.1553861	0	1.464994841
8	15146	1.142115507	1.2023	0.536698055
8	15147	0.512390082	1.1117	1.08497665
8	15148	1.477791758	0	1.577079946
8	15149	0.196705747	0.1303	0.177782721
8	15150	0.088854148	0.8109	2.837819365
8	15151	2.818783418	3.602	0.148353282
8	15152	0.31514687	0	2.749088929
8	15153	1.109095587	0	1.945707436
8	15154	1.764991826	0.0123	1.933379327
8	15155	2.381990641	2.2356	1.6469678
8	15156	2.056584619	0.1479	2.234929919
8	15157	1.479468385	0.3847	0.356789867
8	15158	0.320723512	0.9007	1.308610358
8	15159	2.43282915	0.165	2.624663358
8	15160	2.946569768	0.0803	0.699217843
8	15161	0.124549122	0.333	0.355275522
8	15162	2.872422467	0.3455	0.554998556
8	15163	0.824246254	0.2484	1.068162781
8	15164	2.969504358	0.0051	1.444371771
8	15165	0.999531102	0	1.577004991
8	15166	1.472261983	0.7455	1.165283465
8	15167	0.587202354	2.2057	2.544000972
8	15168	0.006797782	3.804	2.339447839
8	15169	0.853681536	1.5397	1.556424773
8	15170	1.759480153	0	2.622746646
8	15171	0.820668052	0	1.055667307
8	15172	1.805320376	0	1.374774574
8	15173	0.484805101	0	2.272315849
8	15174	1.702183874	0	1.034138154
8	15175	0.567030534	0.0143	2.612873058
8	15176	0.758644118	0	1.553574931
8	15177	2.665391194	0	0.298613683
8	15178	1.210442362	0	0.333775767
8	15179	0.018032136	0	2.266841582
8	15180	0.344102742	0	1.83370835
8	15181	2.207599659	4.4069	2.685366693
8	15182	1.987972585	3.8042	1.201115642
8	15183	1.758802113	5.1243	1.971426654
8	15184	2.014815251	6.8107	2.797937284
8	15185	2.49216721	1.0892	2.088428997
8	15186	1.234745849	3.6669	2.722902104
8	15187	2.532522213	0.8408	1.078998062
8	15188	2.387667105	3.5405	1.668298103
8	15189	2.884812941	3.9577	2.082373472
8	15190	1.368953174	0.5454	1.913525736
8	15191	0.350433533	0.4408	1.421722616
8	15192	0.184660478	5.1259	1.015045083
8	15193	1.996280924	5.3186	0.731945778
8	15194	0.200977486	7.0814	0.522871306
8	15195	2.84497556	7.8909	2.206362532
8	15196	2.124934651	7.4489	1.986960087
8	15197	1.878376554	5.4345	0.346942271
8	15198	1.090414553	1.0022	0.283541483
8	15199	2.343635903	0	2.492306413
8	15200	0.384136833	1.1433	2.495719407
8	15201	1.25541678	0.8483	0.355862994
8	15202	0.02131864	0	0.425368866
8	15203	0.425566343	0	1.713212045
8	15204	1.183162135	0	1.805894832
8	15205	0.978279513	0	0.759175732
8	15206	2.06205537	0.3203	0.91613117
8	15207	0.003269259	1.1402	2.145909902
8	15208	2.123866363	0.2779	1.828549893
8	15209	2.463989441	0.0966	0.228299774
8	15210	2.237788421	0.6321	1.801702628
8	15211	2.441363366	1.1123	1.402813916
8	15212	2.79689615	0.9125	1.851210292
8	15213	0.639606897	1.2024	0.362836085
8	15214	2.008213741	3.7286	1.12414052
8	15215	1.56457212	0.3598	2.141254505
8	15216	1.287428848	3.3286	0.204277645
8	15217	0.715639721	1.0814	2.945871393
8	15218	0.286116299	0.7599	2.113291258
8	15219	2.033134986	2.5479	0.801036552
8	15220	1.268542932	4.2867	2.023912984
8	15221	1.878069942	6.372	0.712075399
8	15222	2.301547402	8.1438	0.747265693
8	15223	0.421528371	9.6252	2.557911697
8	15224	0.241844309	10.838	1.194799029
8	15225	0.417614461	11.7875	1.598414652
8	15226	2.837244348	12.4337	1.152035221
8	15227	0.181505193	12.4544	1.189812384
8	15228	0.681700457	11.1735	2.354311784
8	15229	1.87863315	3.8756	2.121660709
8	15230	1.126748032	10.4689	0.399588739
8	15231	0.882116638	10.9503	1.874593549
8	15232	2.629218684	10.7974	0.028075477
8	15233	1.839622024	10.3112	2.987666481
8	15234	0.95494657	9.5672	2.444052273
8	15235	0.023850646	8.5751	2.650995735
8	15236	2.195870901	7.299	2.167805369
8	15237	1.723304688	5.6543	1.305771093
8	15238	0.26678845	3.4404	0.19338862
8	15239	2.370853681	1.1881	1.50835649
8	15240	1.76450034	1.239	2.68103936
8	15241	1.829615398	1.2783	0.506043774
8	15242	2.308995728	0.7519	1.707423526
8	15243	1.006072903	0	0.581940786
8	15244	1.429465335	0.5625	2.5473618
8	15245	0.16356869	0.5857	0.177561666
8	15246	0.245840284	0.4853	0.590772894
8	15247	2.804151284	0.3917	0.464941784
8	15248	1.274621023	0.064	0.457148063
8	15249	1.880743403	0.1317	1.392827455
8	15250	1.82209143	0.0453	1.719072679
8	15251	2.903118447	0.0489	2.052110868
8	15252	2.360798873	0.0512	0.441839407
8	15253	2.919393245	0.0549	0.914437217
8	15254	1.653108739	1.292	0.913731676
8	15255	2.593431177	2.2702	2.30068036
8	15256	1.183065031	2.9779	1.340791066
8	15257	1.97258736	3.4726	0.633772484
8	15258	0.665455076	3.8019	0.357062281
8	15259	2.302169897	3.9691	2.092881147
8	15260	1.854913191	4.0105	0.503592108
8	15261	0.727022293	3.9153	1.084975771
8	15262	1.947763304	3.7152	1.986313066
8	15263	2.171856977	3.3963	2.628764942
8	15264	1.695783756	2.9568	0.177615788
8	15265	1.071743929	2.3826	0.593438788
8	15266	2.53525956	1.6568	2.612665638
8	15267	2.459929888	0.9214	1.542482073
8	15268	1.87544742	0.8718	1.912111966
8	15269	2.91896988	1.0406	0.446743136
8	15270	2.982696966	0.9769	2.529043642
8	15271	1.877132247	1.0815	1.952615294
8	15272	2.368147714	1.1919	1.129748967
8	15273	0.560565027	1.1104	0.319734347
8	15274	2.180053454	0.9083	1.644758746
8	15275	0.727314845	0.6323	2.864639076
8	15276	2.795155446	0.3199	0.289708303
8	15277	2.834077805	0.0109	2.679000968
8	15278	2.081873711	0.0127	0.38825536
8	15279	0.859322077	0.0169	0.427975827
8	15280	1.358793992	0.0218	1.37440357
8	15281	2.621823975	0.0329	2.896817448
8	15282	1.586643682	0.0798	1.186590482
8	15283	1.950038196	0.3165	2.646445354
8	15284	0.310238373	0.4593	2.706724887
8	15285	1.835188725	0.3599	0.459926529
8	15286	0.011065776	0	0.10287687
8	15287	0.108919755	0	1.312440527
8	15288	2.747276511	0	2.993069708
8	15289	1.31584321	0	0.010642604
8	15290	0.216249448	0	2.840407718
8	15291	1.308869768	0.0012	1.607825308
8	15292	0.840886247	1.0521	2.909307125
8	15293	0.087743273	1.1126	2.629398783
8	15294	0.865879388	1.4103	1.14117709
8	15295	2.675773447	4.0536	1.458578022
8	15296	2.645733066	2.5525	1.50823864
8	15297	0.135677274	1.4509	1.075660138
8	15298	0.306832903	1.4952	2.570836198
8	15299	2.979925032	2.0858	1.166846199
8	15300	0.173947101	2.2773	0.041184118
8	15301	2.368632098	2.1969	0.646854651
8	15302	0.901427339	1.9345	2.306794151
8	15303	1.707203157	1.5017	1.497461723
8	15304	1.590846358	0.8944	2.176018335
8	15305	1.182088648	0.1863	1.629640553
8	15306	0.336846213	0	0.868038117
8	15307	0.825339562	1.00E-04	1.901337199
8	15308	0.684113191	0.0036	2.878229307
8	15309	1.313630813	0.0798	2.446310657
8	15310	1.864384611	0.4738	2.714955751
8	15311	2.095614762	0	1.902329653
8	15312	2.866401801	0	1.972113483
8	15313	2.958397353	0	0.157878124
8	15314	2.975486305	0.147	2.638737473
8	15315	2.944088793	0.0282	1.193461085
8	15316	0.89493539	2.0138	2.631636728
8	15317	2.294409782	0.1463	1.810773412
8	15318	2.617152453	0.1111	0.798467443
8	15319	1.052489271	0.344	2.941873888
8	15320	1.485312955	0.8283	2.901665457
8	15321	0.090139507	0.7599	0.662888152
8	15322	2.345550739	0.3735	0.255407332
8	15323	0.5417255	0	0.420398931
8	15324	1.908067641	0	2.071712596
8	15325	1.758794648	0.0689	2.070732287
8	15326	1.584134929	0.2471	0.998015736
8	15327	2.990453487	0	2.849971138
8	15328	0.262664179	0.3543	2.152082395
8	15329	1.763452028	2.2687	0.626249846
8	15330	1.949640037	3.3964	0.09413051
8	15331	1.132261315	3.4982	1.562894647
8	15332	0.933244654	4.3306	0.174349992
8	15333	2.013883554	4.8011	2.847062297
8	15334	1.181628582	4.7642	2.025943998
8	15335	1.102115885	3.5133	2.943448636
8	15336	2.831677274	1.7092	2.740922642
8	15337	1.893026177	2.8127	1.903904349
8	15338	0.089245232	0.3712	1.414562673
8	15339	0.347553072	1.4893	2.985059919
8	15340	1.54130769	1.367	2.010847782
8	15341	1.586080869	1.5267	1.790180447
8	15342	0.79967776	1.7965	0.994455936
8	15343	2.406568413	1.8526	1.698003142
8	15344	2.856275486	1.6949	1.278036242
8	15345	0.789065976	1.244	0.089147139
8	15346	2.078979397	0.2718	1.367844886
8	15347	2.971589206	0	2.508773096
8	15348	0.071903908	0.1141	1.069245165
8	15349	2.579544755	0.1073	0.371346288
8	15350	2.783658498	0	1.526496209
8	15351	2.078183514	0	2.468187049
8	15352	0.213637328	0	2.643719905
8	15353	2.043511594	0	1.141932127
8	15354	2.149618415	0	2.960406558
8	15355	0.64662948	0.3448	2.42514109
8	15356	2.664874476	0.3217	1.846384529
8	15357	1.980869103	0.1558	2.919381698
8	15358	2.318453178	0.0485	1.475545858
8	15359	2.948527345	0.0068	2.120208021
8	15360	1.392562372	1.00E-04	1.6255207
8	15361	0.901410092	0	2.908149485
8	15362	0.557415388	0	0.208927932
8	15363	2.386863528	0	0.826916675
8	15364	0.112765601	0	2.492086714
8	15365	1.433583809	0	0.695705673
8	15366	0.067304573	0	2.635095289
8	15367	0.520449632	0	0.327871441
8	15368	2.791979371	0	1.178114476
8	15369	1.762601624	0	1.210829286
8	15370	0.645671984	0	2.361461694
8	15371	1.531179022	0	1.035616637
8	15372	0.728244818	0	1.650066226
8	15373	1.584673728	0	1.359359723
8	15374	1.653908691	0	1.989943994
8	15375	1.337322307	0	0.16657732
8	15376	2.755441088	0	2.616429288
8	15377	2.017499088	0	1.828374422
8	15378	0.552153002	0	2.002571809
8	15379	1.925196001	0	2.880761303
8	15380	2.6484047	0	2.125184463
8	15381	2.763811518	3.00E-04	2.472292659
8	15382	1.434969103	0.0215	0.361235061
8	15383	2.47638918	0.0326	1.756924992
8	15384	0.182361004	0.0322	2.437766484
8	15385	2.792749773	0.025	0.33024243
8	15386	1.108005048	0.0143	1.881482637
8	15387	0.505603273	0.0043	0.463897066
8	15388	2.055722024	0	2.866329116
8	15389	1.822258705	0	1.281676665
8	15390	0.687632278	0	0.206159282
8	15391	2.487045183	0	1.703270212
8	15392	1.968892761	0.0159	2.17912415
8	15393	2.586905691	0.3005	2.921711749
8	15394	1.336545512	0.4409	1.609217334
8	15395	0.207807127	0.3599	1.381042763
8	15396	1.430316396	0.3599	0.667614696
8	15397	2.970822367	0.518	1.48440425
8	15398	0.493272097	0.7207	0.151400958
8	15399	2.232926818	0.7114	0.626710322
8	15400	0.414704142	0.9599	2.820146017
8	15401	1.728263608	0.3599	1.76560749
8	15402	1.842166794	0	0.025140609
8	15403	2.015364104	1.5818	2.228659374
8	15404	0.513784602	0.0364	1.986683565
8	15405	1.048816227	0	2.86433389
8	15406	0.511451014	0	0.310334752
8	15407	1.785663534	0	2.805106579
8	15408	0.122287782	0	1.457675058
8	15409	1.002018603	0.2681	2.856114454
8	15410	0.657796337	0	1.701225895
8	15411	0.675199958	0	1.907163259
8	15412	1.131618429	0.0013	0.019264954
8	15413	0.067204246	0.3443	1.566772917
8	15414	0.379401849	0.3599	1.796912126
8	15415	0.819448321	0.3597	2.362522048
8	15416	1.38600991	0.34	0.242963059
8	15417	1.522275944	0.2898	1.421152594
8	15418	1.467594301	0.2335	1.845964513
8	15419	0.30152363	0.1771	1.395081546
8	15420	2.277623062	0.1136	2.721180607
8	15421	1.32021329	0.0431	1.260809575
8	15422	1.94831464	6.00E-04	2.621062698
8	15423	0.285970577	0	2.720890301
8	15424	2.576966084	0	1.342690487
8	15425	0.065469484	0	2.540455157
8	15426	0.760475636	0	2.375967784
8	15427	0.416658103	0	1.601099524
8	15428	2.49216978	0	0.861179278
8	15429	1.950493621	0	2.747400725
8	15430	1.952474212	0	2.00381784
8	15431	0.591323773	0	2.789597825
8	15432	2.323666968	0	1.939473665
8	15433	2.769060241	0	0.387981988
8	15434	0.300927522	0	1.075130462
8	15435	0.920196465	0	1.131206494
8	15436	1.910179932	0	2.708184257
8	15437	1.08772136	0.001	1.55381957
8	15438	0.37586658	0.8593	0.817383429
8	15439	1.409245638	1.8037	1.930586777
8	15440	0.815605409	2.4566	1.223129701
8	15441	1.688625364	2.4976	2.118039434
8	15442	1.532055436	2.2289	1.049133529
8	15443	2.824575596	1.3877	1.7761164
8	15444	1.078952933	0.3599	0.981410075
8	15445	2.947561498	1.5852	2.501151143
8	15446	0.111388077	2.1484	0.986939841
8	15447	1.146433605	2.4574	2.798435602
8	15448	0.322720761	2.5464	1.078420452
8	15449	1.105820243	2.4397	2.804378063
8	15450	0.927280584	2.1176	1.246144745
8	15451	0.072385163	1.4983	1.538100546
8	15452	0.70859658	0.3455	1.431421344
8	15453	2.561427963	0.7299	1.805680336
8	15454	1.871577725	0.9549	0.911503545
8	15455	0.504522059	0.7786	1.526747186
8	15456	1.327412707	0.4198	2.441767961
8	15457	0.760602888	0.3599	1.445890227
8	15458	2.956174783	0.3599	0.699641338
8	15459	1.462553337	0.4881	1.109798342
8	15460	0.353830443	0.6824	0.290146416
8	15461	0.839503282	0.3604	0.697202859
8	15462	2.940230443	0.3599	1.977418837
8	15463	2.547760526	0.2714	0.937398247
8	15464	2.12861592	0	1.665687796
8	15465	0.902834214	0	2.782058192
8	15466	2.800813335	0	0.385874715
8	15467	2.84991391	0	2.075299518
8	15468	0.247076177	0.4631	0.770201309
8	15469	1.067104865	2.1567	2.991135765
8	15470	1.908962993	0	2.851237541
8	15471	1.405081128	0	2.691451402
8	15472	1.595036963	0	0.424159364
8	15473	1.048577607	0	2.616961642
8	15474	0.105729691	0	1.695829703
8	15475	0.132622486	0	2.758646073
8	15476	0.195080493	0	2.856947425
8	15477	1.907812375	0	0.624608844
8	15478	0.043075771	0	0.133845056
8	15479	1.122204224	0	0.274083094
